round,config,avg_score,ts
1124,ungrounded,,1785690999
1124,lexical,,1785690999
1124,vector,,1785690999
1125,ungrounded,,1785690999
1125,lexical,,1785690999
1125,vector,,1785690999
1126,ungrounded,,1785690999
1126,lexical,,1785690999
1126,vector,,1785690999
1127,ungrounded,,1785690999
1127,lexical,,1785690999
1127,vector,,1785690999
1128,ungrounded,,1785690999
1128,lexical,,1785690999
1128,vector,,1785690999
1129,ungrounded,,1785690999
1129,lexical,,1785690999
1129,vector,,1785690999
1130,ungrounded,,1785690999
1130,lexical,,1785690999
1130,vector,,1785690999
1131,ungrounded,,1785690999
1131,lexical,,1785690999
1131,vector,,1785690999
1132,ungrounded,,1785690999
1132,lexical,,1785690999
1132,vector,,1785690999
1133,ungrounded,,1785690999
1133,lexical,,1785690999
1133,vector,,1785690999
1134,ungrounded,,1785690999
1134,lexical,,1785690999
1134,vector,,1785690999
1135,ungrounded,,1785690999
1135,lexical,,1785690999
1135,vector,,1785690999
1136,ungrounded,,1785690999
1136,lexical,,1785690999
1136,vector,,1785690999
1137,ungrounded,,1785690999
1137,lexical,,1785690999
1137,vector,,1785690999
1138,ungrounded,,1785690999
1138,lexical,,1785690999
1138,vector,,1785690999
1139,ungrounded,,1785690999
1139,lexical,,1785690999
1139,vector,,1785690999
1140,ungrounded,,1785690999
1140,lexical,,1785690999
1140,vector,,1785690999
1141,ungrounded,,1785690999
1141,lexical,,1785690999
1141,vector,,1785690999
1142,ungrounded,,1785690999
1142,lexical,,1785690999
1142,vector,,1785690999
1143,ungrounded,,1785691000
1143,lexical,,1785691000
1143,vector,,1785691000
1144,ungrounded,,1785691000
1144,lexical,,1785691000
1144,vector,,1785691000
1145,ungrounded,,1785691000
1145,lexical,,1785691000
1145,vector,,1785691000
1146,ungrounded,,1785691000
1146,lexical,,1785691000
1146,vector,,1785691000
1147,ungrounded,,1785691000
1147,lexical,,1785691000
1147,vector,,1785691000
1148,ungrounded,,1785691000
1148,lexical,,1785691000
1148,vector,,1785691000
1149,ungrounded,,1785691000
1149,lexical,,1785691000
1149,vector,,1785691000
1150,ungrounded,,1785691000
1150,lexical,,1785691000
1150,vector,,1785691000
1151,ungrounded,,1785691000
1151,lexical,,1785691000
1151,vector,,1785691000
1152,ungrounded,,1785691000
1152,lexical,,1785691000
1152,vector,,1785691000
1153,ungrounded,,1785691000
1153,lexical,,1785691000
1153,vector,,1785691000
1154,ungrounded,,1785691000
1154,lexical,,1785691000
1154,vector,,1785691000
1155,ungrounded,,1785691000
1155,lexical,,1785691000
1155,vector,,1785691000
1156,ungrounded,,1785691000
1156,lexical,,1785691000
1156,vector,,1785691000
1157,ungrounded,,1785691000
1157,lexical,,1785691000
1157,vector,,1785691000
1158,ungrounded,,1785691000
1158,lexical,,1785691000
1158,vector,,1785691000
1159,ungrounded,,1785691000
1159,lexical,,1785691000
1159,vector,,1785691000
1160,ungrounded,,1785691000
1160,lexical,,1785691000
1160,vector,,1785691000
1161,ungrounded,,1785691000
1161,lexical,,1785691000
1161,vector,,1785691000
1162,ungrounded,,1785691000
1162,lexical,,1785691000
1162,vector,,1785691000
1163,ungrounded,,1785691000
1163,lexical,,1785691000
1163,vector,,1785691000
1164,ungrounded,,1785691000
1164,lexical,,1785691000
1164,vector,,1785691000
1165,ungrounded,,1785691000
1165,lexical,,1785691000
1165,vector,,1785691000
1166,ungrounded,,1785691000
1166,lexical,,1785691000
1166,vector,,1785691000
1167,ungrounded,,1785691000
1167,lexical,,1785691000
1167,vector,,1785691000
1168,ungrounded,,1785691000
1168,lexical,,1785691000
1168,vector,,1785691000
1169,ungrounded,,1785691000
1169,lexical,,1785691000
1169,vector,,1785691000
1170,ungrounded,,1785691000
1170,lexical,,1785691000
1170,vector,,1785691000
1171,ungrounded,,1785691000
1171,lexical,,1785691000
1171,vector,,1785691000
1172,ungrounded,,1785691000
1172,lexical,,1785691000
1172,vector,,1785691000
1173,ungrounded,,1785691001
1173,lexical,,1785691001
1173,vector,,1785691001
1174,ungrounded,,1785691001
1174,lexical,,1785691001
1174,vector,,1785691001
1175,ungrounded,,1785691001
1175,lexical,,1785691001
1175,vector,,1785691001
1176,ungrounded,,1785691001
1176,lexical,,1785691001
1176,vector,,1785691001
1177,ungrounded,,1785691001
1177,lexical,,1785691001
1177,vector,,1785691001
1178,ungrounded,,1785691001
1178,lexical,,1785691001
1178,vector,,1785691001
1179,ungrounded,,1785691001
1179,lexical,,1785691001
1179,vector,,1785691001
1180,ungrounded,,1785691001
1180,lexical,,1785691001
1180,vector,,1785691001
1181,ungrounded,,1785691001
1181,lexical,,1785691001
1181,vector,,1785691001
1182,ungrounded,,1785691001
1182,lexical,,1785691001
1182,vector,,1785691001
1183,ungrounded,,1785691001
1183,lexical,,1785691001
1183,vector,,1785691001
1184,ungrounded,,1785691001
1184,lexical,,1785691001
1184,vector,,1785691001
1185,ungrounded,,1785691001
1185,lexical,,1785691001
1185,vector,,1785691001
1186,ungrounded,,1785691001
1186,lexical,,1785691001
1186,vector,,1785691001
1187,ungrounded,,1785691001
1187,lexical,,1785691001
1187,vector,,1785691001
1188,ungrounded,,1785691001
1188,lexical,,1785691001
1188,vector,,1785691001
1189,ungrounded,,1785691001
1189,lexical,,1785691001
1189,vector,,1785691001
1190,ungrounded,,1785691001
1190,lexical,,1785691001
1190,vector,,1785691001
1191,ungrounded,,1785691001
1191,lexical,,1785691001
1191,vector,,1785691001
1192,ungrounded,,1785691001
1192,lexical,,1785691001
1192,vector,,1785691001
1193,ungrounded,,1785691001
1193,lexical,,1785691001
1193,vector,,1785691001
1194,ungrounded,,1785691001
1194,lexical,,1785691001
1194,vector,,1785691001
1195,ungrounded,,1785691001
1195,lexical,,1785691001
1195,vector,,1785691001
1196,ungrounded,,1785691001
1196,lexical,,1785691001
1196,vector,,1785691001
1197,ungrounded,,1785691001
1197,lexical,,1785691001
1197,vector,,1785691001
1198,ungrounded,,1785691001
1198,lexical,,1785691001
1198,vector,,1785691001
1199,ungrounded,,1785691001
1199,lexical,,1785691001
1199,vector,,1785691001
1200,ungrounded,,1785691001
1200,lexical,,1785691001
1200,vector,,1785691001
1201,ungrounded,,1785691001
1201,lexical,,1785691001
1201,vector,,1785691001
1202,ungrounded,,1785691001
1202,lexical,,1785691001
1202,vector,,1785691001
1203,ungrounded,,1785691001
1203,lexical,,1785691001
1203,vector,,1785691001
1204,ungrounded,,1785691002
1204,lexical,,1785691002
1204,vector,,1785691002
1205,ungrounded,,1785691002
1205,lexical,,1785691002
1205,vector,,1785691002
1206,ungrounded,,1785691002
1206,lexical,,1785691002
1206,vector,,1785691002
1207,ungrounded,,1785691002
1207,lexical,,1785691002
1207,vector,,1785691002
1208,ungrounded,,1785691002
1208,lexical,,1785691002
1208,vector,,1785691002
1209,ungrounded,,1785691002
1209,lexical,,1785691002
1209,vector,,1785691002
1210,ungrounded,,1785691002
1210,lexical,,1785691002
1210,vector,,1785691002
1211,ungrounded,,1785691002
1211,lexical,,1785691002
1211,vector,,1785691002
1212,ungrounded,,1785691002
1212,lexical,,1785691002
1212,vector,,1785691002
1213,ungrounded,,1785691002
1213,lexical,,1785691002
1213,vector,,1785691002
1214,ungrounded,,1785691002
1214,lexical,,1785691002
1214,vector,,1785691002
1215,ungrounded,,1785691002
1215,lexical,,1785691002
1215,vector,,1785691002
1216,ungrounded,,1785691002
1216,lexical,,1785691002
1216,vector,,1785691002
1217,ungrounded,,1785691002
1217,lexical,,1785691002
1217,vector,,1785691002
1218,ungrounded,,1785691002
1218,lexical,,1785691002
1218,vector,,1785691002
1219,ungrounded,,1785691002
1219,lexical,,1785691002
1219,vector,,1785691002
1220,ungrounded,,1785691002
1220,lexical,,1785691002
1220,vector,,1785691002
1221,ungrounded,,1785691002
1221,lexical,,1785691002
1221,vector,,1785691002
1222,ungrounded,,1785691002
1222,lexical,,1785691002
1222,vector,,1785691002
1223,ungrounded,,1785691002
1223,lexical,,1785691002
1223,vector,,1785691002
1224,ungrounded,,1785691002
1224,lexical,,1785691002
1224,vector,,1785691002
1225,ungrounded,,1785691002
1225,lexical,,1785691002
1225,vector,,1785691002
1226,ungrounded,,1785691002
1226,lexical,,1785691002
1226,vector,,1785691002
1227,ungrounded,,1785691002
1227,lexical,,1785691002
1227,vector,,1785691002
1228,ungrounded,,1785691002
1228,lexical,,1785691002
1228,vector,,1785691002
1229,ungrounded,,1785691002
1229,lexical,,1785691002
1229,vector,,1785691002
1230,ungrounded,,1785691002
1230,lexical,,1785691002
1230,vector,,1785691002
1231,ungrounded,,1785691002
1231,lexical,,1785691002
1231,vector,,1785691002
1232,ungrounded,,1785691002
1232,lexical,,1785691002
1232,vector,,1785691002
1233,ungrounded,,1785691002
1233,lexical,,1785691002
1233,vector,,1785691002
1234,ungrounded,,1785691002
1234,lexical,,1785691002
1234,vector,,1785691003
1235,ungrounded,,1785691003
1235,lexical,,1785691003
1235,vector,,1785691003
1236,ungrounded,,1785691003
1236,lexical,,1785691003
1236,vector,,1785691003
1237,ungrounded,,1785691003
1237,lexical,,1785691003
1237,vector,,1785691003
1238,ungrounded,,1785691003
1238,lexical,,1785691003
1238,vector,,1785691003
1239,ungrounded,,1785691003
1239,lexical,,1785691003
1239,vector,,1785691003
1240,ungrounded,,1785691003
1240,lexical,,1785691003
1240,vector,,1785691003
1241,ungrounded,,1785691003
1241,lexical,,1785691003
1241,vector,,1785691003
1242,ungrounded,,1785691003
1242,lexical,,1785691003
1242,vector,,1785691003
1243,ungrounded,,1785691003
1243,lexical,,1785691003
1243,vector,,1785691003
1244,ungrounded,,1785691003
1244,lexical,,1785691003
1244,vector,,1785691003
1245,ungrounded,,1785691003
1245,lexical,,1785691003
1245,vector,,1785691003
1246,ungrounded,,1785691003
1246,lexical,,1785691003
1246,vector,,1785691003
1247,ungrounded,,1785691003
1247,lexical,,1785691003
1247,vector,,1785691003
1248,ungrounded,,1785691003
1248,lexical,,1785691003
1248,vector,,1785691003
1249,ungrounded,,1785691003
1249,lexical,,1785691003
1249,vector,,1785691003
1250,ungrounded,,1785691003
1250,lexical,,1785691003
1250,vector,,1785691003
1251,ungrounded,,1785691003
1251,lexical,,1785691003
1251,vector,,1785691003
1252,ungrounded,,1785691003
1252,lexical,,1785691003
1252,vector,,1785691003
1253,ungrounded,,1785691003
1253,lexical,,1785691003
1253,vector,,1785691003
1254,ungrounded,,1785691003
1254,lexical,,1785691003
1254,vector,,1785691003
1255,ungrounded,,1785691003
1255,lexical,,1785691003
1255,vector,,1785691003
1256,ungrounded,,1785691003
1256,lexical,,1785691003
1256,vector,,1785691003
1257,ungrounded,,1785691003
1257,lexical,,1785691003
1257,vector,,1785691003
1258,ungrounded,,1785691003
1258,lexical,,1785691003
1258,vector,,1785691003
1259,ungrounded,,1785691003
1259,lexical,,1785691003
1259,vector,,1785691003
1260,ungrounded,,1785691003
1260,lexical,,1785691003
1260,vector,,1785691003
1261,ungrounded,,1785691003
1261,lexical,,1785691003
1261,vector,,1785691003
1262,ungrounded,,1785691003
1262,lexical,,1785691003
1262,vector,,1785691003
1263,ungrounded,,1785691003
1263,lexical,,1785691003
1263,vector,,1785691003
1264,ungrounded,,1785691003
1264,lexical,,1785691004
1264,vector,,1785691004
1265,ungrounded,,1785691004
1265,lexical,,1785691004
1265,vector,,1785691004
1266,ungrounded,,1785691004
1266,lexical,,1785691004
1266,vector,,1785691004
1267,ungrounded,,1785691004
1267,lexical,,1785691004
1267,vector,,1785691004
1268,ungrounded,,1785691004
1268,lexical,,1785691004
1268,vector,,1785691004
1269,ungrounded,,1785691004
1269,lexical,,1785691004
1269,vector,,1785691004
1270,ungrounded,,1785691004
1270,lexical,,1785691004
1270,vector,,1785691004
1271,ungrounded,,1785691004
1271,lexical,,1785691004
1271,vector,,1785691004
1272,ungrounded,,1785691004
1272,lexical,,1785691004
1272,vector,,1785691004
1273,ungrounded,,1785691004
1273,lexical,,1785691004
1273,vector,,1785691004
1274,ungrounded,,1785691004
1274,lexical,,1785691004
1274,vector,,1785691004
1275,ungrounded,,1785691004
1275,lexical,,1785691004
1275,vector,,1785691004
1276,ungrounded,,1785691004
1276,lexical,,1785691004
1276,vector,,1785691004
1277,ungrounded,,1785691004
1277,lexical,,1785691004
1277,vector,,1785691004
1278,ungrounded,,1785691004
1278,lexical,,1785691004
1278,vector,,1785691004
1279,ungrounded,,1785691004
1279,lexical,,1785691004
1279,vector,,1785691004
1280,ungrounded,,1785691004
1280,lexical,,1785691004
1280,vector,,1785691004
1281,ungrounded,,1785691004
1281,lexical,,1785691004
1281,vector,,1785691004
1282,ungrounded,,1785691004
1282,lexical,,1785691004
1282,vector,,1785691004
1283,ungrounded,,1785691004
1283,lexical,,1785691004
1283,vector,,1785691004
1284,ungrounded,,1785691004
1284,lexical,,1785691004
1284,vector,,1785691004
1285,ungrounded,,1785691004
1285,lexical,,1785691004
1285,vector,,1785691004
1286,ungrounded,,1785691004
1286,lexical,,1785691004
1286,vector,,1785691004
1287,ungrounded,,1785691004
1287,lexical,,1785691004
1287,vector,,1785691004
1288,ungrounded,,1785691004
1288,lexical,,1785691004
1288,vector,,1785691004
1289,ungrounded,,1785691004
1289,lexical,,1785691004
1289,vector,,1785691004
1290,ungrounded,,1785691004
1290,lexical,,1785691004
1290,vector,,1785691004
1291,ungrounded,,1785691004
1291,lexical,,1785691004
1291,vector,,1785691004
1292,ungrounded,,1785691004
1292,lexical,,1785691004
1292,vector,,1785691004
1293,ungrounded,,1785691004
1293,lexical,,1785691004
1293,vector,,1785691004
1294,ungrounded,,1785691004
1294,lexical,,1785691005
1294,vector,,1785691005
1295,ungrounded,,1785691005
1295,lexical,,1785691005
1295,vector,,1785691005
1296,ungrounded,,1785691005
1296,lexical,,1785691005
1296,vector,,1785691005
1297,ungrounded,,1785691005
1297,lexical,,1785691005
1297,vector,,1785691005
1298,ungrounded,,1785691005
1298,lexical,,1785691005
1298,vector,,1785691005
1299,ungrounded,,1785691005
1299,lexical,,1785691005
1299,vector,,1785691005
1300,ungrounded,,1785691005
1300,lexical,,1785691005
1300,vector,,1785691005
1301,ungrounded,,1785691005
1301,lexical,,1785691005
1301,vector,,1785691005
1302,ungrounded,,1785691005
1302,lexical,,1785691005
1302,vector,,1785691005
1303,ungrounded,,1785691005
1303,lexical,,1785691005
1303,vector,,1785691005
1304,ungrounded,,1785691005
1304,lexical,,1785691005
1304,vector,,1785691005
1305,ungrounded,,1785691005
1305,lexical,,1785691005
1305,vector,,1785691005
1306,ungrounded,,1785691005
1306,lexical,,1785691005
1306,vector,,1785691005
1307,ungrounded,,1785691005
1307,lexical,,1785691005
1307,vector,,1785691005
1308,ungrounded,,1785691005
1308,lexical,,1785691005
1308,vector,,1785691005
1309,ungrounded,,1785691005
1309,lexical,,1785691005
1309,vector,,1785691005
1310,ungrounded,,1785691005
1310,lexical,,1785691005
1310,vector,,1785691005
1311,ungrounded,,1785691005
1311,lexical,,1785691005
1311,vector,,1785691005
1312,ungrounded,,1785691005
1312,lexical,,1785691005
1312,vector,,1785691005
1313,ungrounded,,1785691005
1313,lexical,,1785691005
1313,vector,,1785691005
1314,ungrounded,,1785691005
1314,lexical,,1785691005
1314,vector,,1785691005
1315,ungrounded,,1785691005
1315,lexical,,1785691005
1315,vector,,1785691005
1316,ungrounded,,1785691005
1316,lexical,,1785691005
1316,vector,,1785691005
1317,ungrounded,,1785691005
1317,lexical,,1785691005
1317,vector,,1785691005
1318,ungrounded,,1785691005
1318,lexical,,1785691005
1318,vector,,1785691005
1319,ungrounded,,1785691005
1319,lexical,,1785691005
1319,vector,,1785691005
1320,ungrounded,,1785691005
1320,lexical,,1785691005
1320,vector,,1785691005
1321,ungrounded,,1785691005
1321,lexical,,1785691005
1321,vector,,1785691005
1322,ungrounded,,1785691005
1322,lexical,,1785691005
1322,vector,,1785691005
1323,ungrounded,,1785691005
1323,lexical,,1785691005
1323,vector,,1785691005
1324,ungrounded,,1785691006
1324,lexical,,1785691006
1324,vector,,1785691006
1325,ungrounded,,1785691006
1325,lexical,,1785691006
1325,vector,,1785691006
1326,ungrounded,,1785691006
1326,lexical,,1785691006
1326,vector,,1785691006
1327,ungrounded,,1785691006
1327,lexical,,1785691006
1327,vector,,1785691006
1328,ungrounded,,1785691006
1328,lexical,,1785691006
1328,vector,,1785691006
1329,ungrounded,,1785691006
1329,lexical,,1785691006
1329,vector,,1785691006
1330,ungrounded,,1785691006
1330,lexical,,1785691006
1330,vector,,1785691006
1331,ungrounded,,1785691006
1331,lexical,,1785691006
1331,vector,,1785691006
1332,ungrounded,,1785691006
1332,lexical,,1785691006
1332,vector,,1785691006
1333,ungrounded,,1785691006
1333,lexical,,1785691006
1333,vector,,1785691006
1334,ungrounded,,1785691006
1334,lexical,,1785691006
1334,vector,,1785691006
1335,ungrounded,,1785691006
1335,lexical,,1785691006
1335,vector,,1785691006
1336,ungrounded,,1785691006
1336,lexical,,1785691006
1336,vector,,1785691006
1337,ungrounded,,1785691006
1337,lexical,,1785691006
1337,vector,,1785691006
1338,ungrounded,,1785691006
1338,lexical,,1785691006
1338,vector,,1785691006
1339,ungrounded,,1785691006
1339,lexical,,1785691006
1339,vector,,1785691006
1340,ungrounded,,1785691006
1340,lexical,,1785691006
1340,vector,,1785691006
1341,ungrounded,,1785691006
1341,lexical,,1785691006
1341,vector,,1785691006
1342,ungrounded,,1785691006
1342,lexical,,1785691006
1342,vector,,1785691006
1343,ungrounded,,1785691006
1343,lexical,,1785691006
1343,vector,,1785691006
1344,ungrounded,,1785691006
1344,lexical,,1785691006
1344,vector,,1785691006
1345,ungrounded,,1785691006
1345,lexical,,1785691006
1345,vector,,1785691006
1346,ungrounded,,1785691006
1346,lexical,,1785691006
1346,vector,,1785691006
1347,ungrounded,,1785691006
1347,lexical,,1785691006
1347,vector,,1785691006
1348,ungrounded,,1785691006
1348,lexical,,1785691006
1348,vector,,1785691006
1349,ungrounded,,1785691006
1349,lexical,,1785691006
1349,vector,,1785691006
1350,ungrounded,,1785691006
1350,lexical,,1785691006
1350,vector,,1785691006
1351,ungrounded,,1785691006
1351,lexical,,1785691006
1351,vector,,1785691006
1352,ungrounded,,1785691006
1352,lexical,,1785691006
1352,vector,,1785691006
1353,ungrounded,,1785691006
1353,lexical,,1785691006
1353,vector,,1785691006
1354,ungrounded,,1785691006
1354,lexical,,1785691007
1354,vector,,1785691007
1355,ungrounded,,1785691007
1355,lexical,,1785691007
1355,vector,,1785691007
1356,ungrounded,,1785691007
1356,lexical,,1785691007
1356,vector,,1785691007
1357,ungrounded,,1785691007
1357,lexical,,1785691007
1357,vector,,1785691007
1358,ungrounded,,1785691007
1358,lexical,,1785691007
1358,vector,,1785691007
1359,ungrounded,,1785691007
1359,lexical,,1785691007
1359,vector,,1785691007
1360,ungrounded,,1785691007
1360,lexical,,1785691007
1360,vector,,1785691007
1361,ungrounded,,1785691007
1361,lexical,,1785691007
1361,vector,,1785691007
1362,ungrounded,,1785691007
1362,lexical,,1785691007
1362,vector,,1785691007
1363,ungrounded,,1785691007
1363,lexical,,1785691007
1363,vector,,1785691007
